Pure ID,Journal ISSN
429893331,0065-3411
429893284,0014-4800
429893239,
429893213,1097-2765
429893100,
429893073,
429893039,
429892907,
429892871,
429892839,1071-1007
429892805,
429892690,1386-2073
429892641,
429892552,
429892519,1570-159X
429892480,1555-9041
429892441,
429892339,1529-9430
429892303,
429892203,1387-2877
429892137,2212-8778
429892085,0090-4295
429892029,0006-8993
429892009,0894-8771
429891966,
429891935,0002-9378
429891828,
429891827,0041-1345
422615437,1471-2458
422615411,
422615094,0960-7692
422615028,1387-2877
422614716,1079-9907
422614683,0893-133X
422614638,
422614581,0002-9610
422614551,
422614516,
422614461,1058-4838
422614386,0301-472X
422614328,1470-2045
422614227,
422614200,
422614175,
422613950,
422613911,0271-5333
422613463,1933-0219
422613438,0027-8424
422613357,0363-5465
422613332,
422613314,0742-2822
422613286,0002-9165
422613254,0361-803X
422613236,
422613201,0271-5333
422613152,1935-2727
422613107,1388-1981
422613091,
422613063,
422613039,1058-4838
422612949,1053-2498
422612694,
422612581,
422612534,
422612450,
422612401,1531-7129
422612376,1099-5129
422612299,
422612261,
422612215,1387-2877
422612109,
422612070,
422611990,
422611720,1078-8956
422611691,0361-803X
422611635,0892-6638
422611499,1065-9471
422611462,0029-6562
422611432,
422611371,
422611321,2666-6367
422611289,
422611263,0006-3363
422611129,0027-8424
422611002,0006-3223
422610966,1398-2273
422610939,
422610884,
422610678,1536-1632
422610547,
422610513,
422610431,
422610389,
422610131,1044-1549
422610105,1097-6256
422609999,
422609955,
422609921,
422609881,0271-5333
422609849,1573-4110
422609762,1869-6716
422609703,1549-1277
422609621,0027-8424
422609518,
422609489,0022-1899
422609466,0886-3350
422609428,
422609379,0013-9351
422609136,0021-9193
422609073,0300-7995
422608991,1058-4838
422608925,1053-2498
422608868,0031-9155
422608810,
422608529,
422608505,
422608464,
422608367,0022-1767
422608335,2163-0755
422608210,
422608161,
422608114,
422608109,1471-4914
413537344,
413537098,0956-4624
413536977,
413536946,
413536926,
413536895,
413536809,
413536775,
413536751,
413536726,1554-8929
413536603,1949-8349
413536572,0021-9258
413536524,0031-3998
413536491,
413536379,0736-0266
413536340,
413536290,
413536228,
413536150,
413536087,
413536073,
413536002,2639-1856
413535975,1879-8500
413535949,1941-9651
413535832,1941-9651
413535787,1661-6596
413535756,1064-9689
413535502,1878-8750
413535455,
413535435,
413535372,
413535343,
413535299,1748-6815
413535235,2213-1779
413535175,
413535150,0090-3493
413535079,1542-3565
413535020,0269-2813
413534979,0271-3586
413534924,0846-5371
413534902,0021-9630
413534830,
413534804,1523-3790
413534752,
413534699,
413534649,1551-7144
413534621,
413534576,
413534519,0148-5717
413534465,0360-3016
413534438,2451-9022
413534107,0196-0709
413534082,1545-1151
413534026,1757-9759
413533986,0883-5403
413533956,0048-5713
413533851,0009-7322
413533802,0002-9394
413533767,1067-151X
413533716,
413533683,
413533656,0098-7484
413533569,0003-4975
413533539,
413533488,0360-3016
413533391,0006-3223
413533379,
413533324,2329-9185
413533251,
413533210,
413533108,
413533089,2667-677X
413533023,1934-1482
413532980,
413532742,1521-6926
413532728,
413532688,0022-4804
413532619,
413532618,
413532505,
413532452,
413532370,0883-5403
413532318,0950-9232
413532290,0191-9601
413532259,
413532186,0363-5465
413532151,1521-690X
413532095,2047-6302
413532077,
413531981,2151-464X
413531940,0363-5465
413531880,
413531831,1554-351X
413531790,2639-1856
413531462,
413531429,
413531398,
413531356,0028-3878
413531329,0022-4391
413531189,0027-8424
413531167,
413531070,1388-2457
413531027,
413530989,
413530947,0276-3478
413530911,
413530863,0735-1097
413530827,0008-5472
413530785,1545-9993
413530643,
413530612,0883-5403
413530566,1069-6563
413530555,
413530519,
413530455,
413530421,0736-8046
413530327,1946-6234
413530288,0022-1899
413530259,
413529931,
413529888,0028-3878
413529856,0883-5403
413529816,
413529707,0735-1097
413529642,0743-684X
413529630,
413529548,
413529513,2059-2302
413529469,1941-3289
413529414,0197-4580
413529355,
413529295,
413529204,0360-3016
413529157,0930-2794
413529061,0735-6757
413528899,2730-7166
413528868,
413528828,
413528734,0039-2499
413528698,
413528623,0047-2891
413528584,0883-5403
413528555,1046-2023
413528524,0883-5403
413528412,
413528099,
413528064,
413527980,1078-0432
413527910,1522-1946
413527834,1554-8627
413527799,0098-7484
413527695,
413527674,1072-7515
413527618,0028-3878
413527579,2473-9529
413527543,0009-9228
413527500,0022-3476
413527445,
413527407,
413527372,
413527334,1878-9293
413527255,0031-3998
413527205,
413527172,1066-8969
413527141,0883-5403
413527096,0195-9131
413526956,
413526827,0002-8614
395631631,1933-0707
395631612,
395631547,
395631433,0556-2821
395631388,0092-8674
395631195,0556-2821
395631166,
395631086,
395631070,
395631051,
395630966,0556-2821
395630933,
395630883,
395630845,
395630615,
395630584,
395630501,
395630480,1931-3128
395630353,
395629995,1053-8119
395629874,0370-2693
395629529,0556-2821
395629420,0094-5145
395629319,1053-8119
395628823,0556-2821
395628767,
395628453,0556-2821
395628030,
395628000,
395627968,
395627937,
395627913,
386516590,0363-5023
386516511,1525-8610
386516484,0090-4481
386516453,
386516324,0021-9258
386516279,
386516047,0270-6474
386515845,
386515810,1055-6656
386515778,0804-4643
386515733,1088-9051
386515685,0734-7332
386515662,
386515622,
386515535,0903-1936
386515463,1868-7075
386515401,1362-4393
386515316,
386515264,
386515194,0009-9120
386515153,0363-5023
386514888,1552-5260
386514842,0301-472X
386514723,1522-8517
386514619,1198-0052
386514578,1465-4644
386514543,
386514480,2474-8706
386514432,2689-3614
386514357,0028-4793
386514294,0165-1781
386514240,1060-152X
386514153,
386514117,0363-5023
386514082,1473-7140
386514057,0196-0644
386514012,
386513948,
386513894,2168-6149
386513863,2473-9529
386513713,0028-0836
386513602,0930-2794
386513544,1526-2375
386513516,0028-0836
386513165,1064-7406
386513143,2451-9022
386513074,0009-7322
386513032,0732-8893
386513008,0270-6474
386512872,0271-6798
386512828,1662-4548
386512794,0889-2229
386512729,0363-6143
386512682,0271-6798
386512588,0027-8424
386512517,1362-3613
386512494,
386512403,0002-9270
386512364,
386512331,0930-2794
386512126,
386512096,0893-133X
386512047,0039-2499
386511991,0022-3751
386511957,1741-2560
386511933,0021-4868
386511790,0954-5794
386511731,1933-0707
386511700,0027-8874
386511657,1083-7159
386511386,0148-396X
386511355,
386511229,
386511200,
386511034,1535-7163
386510980,0032-1052
386510973,
386510950,1060-6823
386510900,0363-6143
386510850,1083-3668
386510815,0003-4975
386510783,1471-2105
386510665,1471-2407
386510609,1552-5260
386510584,0076-6879
386510457,2053-1400
386510426,0724-4983
386510401,1060-6823
386510266,1055-9965
386510183,0194-5998
386510142,
386510101,0008-5472
386509959,
386509941,
386509667,1044-1549
386509640,0094-2405
386509620,0037-198X
377322484,0008-543X
377322437,
377322402,2151-464X
377322375,0340-6245
377322329,1539-4492
377322321,
377322238,0021-972X
377321988,1554-8929
377321958,0192-0790
377321932,1084-9521
377321834,1058-4838
377321799,0930-2794
377321735,
377321732,0305-1048
377321635,1933-0219
377321610,1060-1872
377321569,0040-6376
377321551,1744-3881
377321457,
377321426,2168-6149
377321367,
377321318,2666-6367
377321160,1353-8047
377321130,
377321102,0193-1849
377321017,0006-4971
377320973,1015-3837
377320929,1548-7091
377320911,
377320827,0033-3549
377320790,0007-0912
377320764,
377320650,1999-4915
377320569,
377320518,0095-1137
377320474,1124-4909
377320074,0093-7754
377320024,1068-9265
377320002,0272-8087
377319954,0023-852X
377319906,1097-6647
377319870,1740-1526
377319852,
377319789,0743-8346
377319757,
377319736,
377319717,2168-6181
377319659,1367-4803
377319627,0041-1337
377319601,
377319568,0271-6798
377319470,0300-9572
377319404,
377319368,0085-2538
377319317,0017-9124
377319226,
377319195,0146-8693
377319157,0002-8703
377319091,
377319070,2168-6181
377318974,0022-5347
377318947,
377318910,0270-9139
377318886,
377318651,0041-1337
377318624,0041-1345
377318581,
377318566,
377318502,
377318473,2730-7166
377318446,0028-4793
377318427,
377318363,
377318332,0002-9149
377318305,2168-6203
377318294,
377318213,1554-8627
377318159,
377318129,0021-9355
377318096,0305-1048
377317941,0027-8424
377317893,0277-2116
377317867,0165-0270
377317821,2044-5415
377317794,0161-8105
377317775,
377317730,0749-8063
377317698,0825-8597
377317662,
377317627,1470-2045
377317583,0016-5085
377317508,2168-6181
377317452,
377317399,
377317098,0270-6474
377317059,0098-7484
377317024,2168-6181
377316997,
377316960,1071-1007
377316900,1053-2498
377316861,2474-7661
377316802,0167-5273
377316773,0361-803X
377316750,0006-4971
377316715,0003-4932
377316452,0363-5465
377316429,0890-5096
377316380,2473-9529
377316363,
377316328,0031-3998
377316300,1043-0342
377316240,
377316156,0028-3878
377316109,
377315972,2229-5089
377315933,
377315906,
377315889,0090-3493
377315783,
377315751,0271-6798
377315710,1936-0851
377315685,0271-6798
377315610,0009-7322
377315575,0014-4835
377315554,
377315535,0960-9822
377315411,
377315376,1387-2877
377315341,1354-750X
377315332,
377315222,0036-8075
377315184,0085-2538
377315146,0732-183X
377315096,0003-4975
377314793,0940-6719
377314759,0304-3959
377314719,
377314692,0167-6830
377314616,0003-9993
377314554,0003-4975
377314517,
377314444,2332-4252
377314411,
377314360,1473-3099
377314309,0105-4538
377314179,2160-2204
377314151,
377314123,1474-4422
377314087,1068-9265
377314053,
377314020,0009-7322
377313999,0003-4975
377313957,0007-0912
377313883,0090-3493
377313836,
377313816,2332-4252
377313738,1072-7515
377313685,0304-3959
377313609,0003-4975
377313336,
377313306,0741-238X
377313260,
377313172,0194-911X
377313137,
377312902,
368206420,0028-0836
359007951,
359007923,0271-5333
359007656,0953-8194
359007617,0307-0565
359007588,1879-8500
359007564,1538-7933
359007505,1934-1482
359007482,
359007456,2576-9456
359007419,0268-4705
359007381,0022-5347
359007351,
359007324,0021-9738
359007257,
359007210,0023-852X
359007142,0006-8950
359007082,
359006997,0008-5472
359006950,0022-2836
359006929,
359006914,1935-472X
359006863,2576-9456
359006835,
359006807,0098-9134
359006777,2576-9456
359006736,0902-0063
359006676,1069-6563
359006601,1047-3211
359006559,
359006523,0271-5333
359006353,1934-662X
359006330,0736-0258
359006303,0736-4679
359006277,0009-9147
359006198,0972-5229
359006129,0028-3878
359006068,2168-6149
359005999,1479-6694
359005984,
359005963,1530-5627
359005675,0743-8346
359005637,1535-6108
359005608,0002-8614
359005460,
359005418,2688-1527
359005382,0027-8424
359005234,
359005173,
359005144,1940-087X
359005111,
359005021,2414-469X
359004999,
359004975,1042-8194
359004949,
359004867,0041-1132
359004834,8755-6863
359004804,1040-8703
359004791,
359004634,0194-5998
359004596,
359004541,
359004528,1043-3074
359004313,0364-5134
359004282,
359004237,
359003964,
359003912,1096-7192
359003862,
359003835,0309-0167
359003691,
359003603,1931-3128
359003559,
359003558,0066-4804
350256043,1175-0561
350256014,2193-8229
350255721,0091-6749
350255653,0028-0836
350255588,2468-1253
350255505,0028-0836
350255477,0167-8140
350255187,
350255123,1078-0432
350255081,0027-8424
350255030,
350255006,0160-9963
350254863,
350254831,1078-8956
350254768,
350254731,1553-7390
350254637,1471-4892
350254608,1550-9389
350254572,0009-7322
350254551,
350254486,1040-8711
350254457,0930-1038
350254420,1387-2877
350254364,0094-2405
350254334,0014-2980
350254289,1547-5654
350254035,1061-4036
350253745,
350253732,
350253706,0026-6620
350253520,1934-5798
350253398,0028-0836
350253356,0002-9165
350249062,1470-3556
350249025,0022-3468
350248838,0036-8075
350248761,
350248614,0261-4189
350247493,0028-0836
350247388,1098-3600
350247268,1545-1151
350247265,
350246837,0026-6620
350246778,0026-6620
350246495,0028-0836
350246453,
350246418,0026-6620
350246119,
350246088,1932-8451
350246037,0012-1797
350245743,1552-4825
350245685,0090-8258
350245583,
350245559,
350245048,2509-2715
350245011,0732-183X
350244983,0021-9258
350244968,
350244864,1073-449X
350244806,0022-3468
350244698,1058-4838
350244654,0161-5505
350244202,1538-7933
350244161,0265-0215
350244113,0008-428X
350243947,0028-0836
350243925,1555-4155
350243326,0022-1767
350243306,0026-6620
350243268,2048-8505
350243066,0022-1899
350243031,
350242997,0749-5161
350242863,1078-0432
350242751,1546-0738
350242667,0028-0836
350242630,2220-1181
350242405,2197-3792
350242364,0003-3022
350242295,
350242273,1073-449X
350242135,0168-8278
350242095,0002-8614
350242055,
350242020,1420-682X
350241851,1082-0744
350241816,2161-2129
350241787,0031-9376
350241768,0026-6620
350241533,
350241502,1350-7540
350241466,0300-9629
350241428,1523-0864
350241405,
350241325,1945-0877
350241270,1094-7159
350241235,1058-4838
350241207,0161-5890
350240958,0363-5465
350240874,0095-1137
350240843,1101-1262
350240827,
350240640,0021-972X
350240598,1471-2334
350240567,1615-9853
350240517,0732-183X
350240266,0009-3920
350240214,
350240167,1073-449X
350240101,1933-0707
350240083,0271-5333
350239974,2151-8378
350239841,
350239761,
350239731,1044-5323
350239707,0033-8419
350239093,1465-7392
350239015,0105-4538
350238977,2059-7754
350238937,2374-2437
350238915,1093-5266
350238842,1553-7250
350238811,
350238782,1526-6028
350238758,0270-6474
350238644,1383-875X
350238587,1540-1405
350238537,2151-8378
350238519,
350238347,0026-6620
350238298,1072-7515
350238249,1552-5260
350238229,
350238148,1067-151X
350238125,0022-1767
350238084,0022-4790
350237986,
350237917,1098-3600
350237867,1547-5654
350237334,1040-9238
350237276,0028-0836
350237235,0022-3468
350237208,1046-7408
350236996,1388-2457
350236779,1387-2877
350236709,
350236685,
350236631,0195-6108
350236573,1473-3099
350236545,0022-538X
350236304,
350236199,1742-7061
350236161,1067-5027
350236076,0271-6798
350236048,
350236027,0167-5699
350236004,0003-4819
350235886,0006-8950
350235848,0735-6757
350235814,0022-3085
350235714,
350235669,1547-5654
350235644,0022-1007
350235630,
350235427,1080-2371
350235398,0740-3194
350235371,0190-9622
350235096,
350235063,0014-4835
350235038,1911-6470
350235014,0022-1767
350234804,
350234755,
350234692,
350234664,
350234494,2329-6933
350234457,
350234418,1550-4131
350234389,0031-3998
350234158,1934-5798
350234106,0190-9622
350234078,1474-1776
350234058,0022-1767
350233532,0191-3913
350233467,1078-0998
350233438,
350233406,1747-4086
350233208,2473-9529
350233184,0262-9283
350233115,0092-8674
350233092,0270-6474
350232655,0277-0903
350232548,2168-6068
350232329,0149-2195
350232267,2666-6367
350232238,0021-9355
350231178,
350231129,
350231109,
350230857,1553-7390
350230785,0002-9378
350230732,0002-9165
350230665,1540-1405
350230624,
350230436,1088-9051
350230401,1553-5592
350230378,0271-5333
350230129,1062-2551
350230066,2163-0402
350230029,0889-857X
350229972,0092-8674
350229946,0003-4975
350229835,1662-4548
350229796,1067-2516
350229748,2666-6367
350229711,
350229539,0732-183X
350229508,0031-5125
350229467,1538-7933
350229442,1080-2371
350229269,1474-4422
350229242,1758-5902
350229209,1465-9921
350229164,0743-8346
350228937,2168-6181
350228868,0041-1132
350228839,0013-9580
350228808,0950-1991
350228530,2168-6181
350228488,0027-8424
350228459,0022-5347
350228397,
350228355,0022-5347
350228311,0003-9993
350227988,0022-538X
350227835,1934-5798
350227775,1540-1405
350227725,1558-7673
350227692,1538-7933
350227417,0899-823X
350227216,0002-0729
350227127,2451-9022
350227105,
350227080,0021-9355
350226903,0261-4189
350226842,0735-1097
350226754,
350226677,1550-4131
350226627,
350226181,1933-0707
350226040,0364-5134
350226016,0196-4399
350225963,
350225576,0363-5023
350225487,0270-9139
350225381,0954-7894
350225318,1547-5654
350224610,
350224467,0890-5339
350224326,
350224068,1061-4036
350223463,0021-9355
350223384,0105-2896
350223367,
350222310,
350222280,
350222252,
350222233,1556-407X
350222169,0161-6420
350222126,1619-7070
350222086,
350222070,
350221962,0022-2275
350221908,0304-3959
350221878,0899-7071
350221843,0002-9343
350221437,
350221394,1554-8929
350221371,0022-1007
350221284,0022-4251
350221244,0022-4790
350221197,0277-2116
350221172,1529-2908
350220995,
350220942,
350220913,
350220889,0161-5505
350220460,2326-5191
350220201,2168-6106
350220143,1933-7213
350220124,0022-1767
350219458,0022-1767
350219243,
350219116,2451-9456
350219058,1540-1405
350219023,2274-5807
350217880,0094-2405
350217686,
350217438,
350217361,1538-7933
350217220,0022-2275
350217146,0020-7136
350217115,
350216663,1999-4915
350216607,0743-8346
350216564,0020-1669
350216523,
350216436,
350216418,
350216326,0006-4971
350216290,0003-4932
350216217,
350216193,0026-6620
350215888,2701-0198
350215839,0003-4932
350215755,0003-4932
350215720,1539-4492
350215696,0022-1007
350215608,
350215581,
350215376,1089-3261
